NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,Age,Gender_M,MaritalStatus_S,HomeOwnerFlag_1,Education_Graduate Degree,Education_High School,Education_Partial College,Education_Partial High School,Occupation_Management,Occupation_Manual,Occupation_Professional,Occupation_Skilled Manual,IncomeBin_Medium,IncomeBin_High
-1.3898810927886598,-0.594371334523968,-0.9170693518156816,0.04818789584799435,45,False,True,False,False,True,False,False,False,True,False,False,False,False
0.7983890791108927,-0.594371334523968,-0.9170693518156816,0.5411418015482055,47,False,True,True,False,False,True,False,False,False,False,False,True,False
0.7983890791108927,1.1632791845925685,1.2397527781558477,0.2914496833216045,47,True,False,True,True,False,False,False,False,False,False,True,False,False
-1.3898810927886598,-0.594371334523968,-0.9170693518156816,0.4578026038001407,28,True,False,False,False,False,True,False,False,False,False,False,True,False
0.7983890791108927,-0.594371334523968,0.1613417131700831,0.46596586910626314,37,True,False,True,False,False,False,False,False,False,False,False,True,False
-0.2957460068388834,-0.594371334523968,-0.9170693518156816,0.52676812104152,35,True,True,False,False,False,True,False,False,False,False,False,True,False
-1.3898810927886598,-0.594371334523968,-0.9170693518156816,0.24184553131597467,29,False,True,False,False,True,False,False,False,False,False,True,False,False
0.7983890791108927,-0.594371334523968,-0.9170693518156816,0.47316150598170303,38,False,True,False,False,False,False,False,False,False,False,False,True,False
-1.3898810927886598,-0.594371334523968,0.1613417131700831,0.06721498944405349,42,True,False,False,False,False,True,False,False,True,False,False,False,False
-0.2957460068388834,-0.594371334523968,1.2397527781558477,0.27450738916256157,40,False,False,True,False,True,False,False,False,False,False,True,False,False
-1.3898810927886598,-0.594371334523968,0.1613417131700831,0.01555242786769881,43,True,False,True,False,True,False,False,False,True,False,False,False,False
1.892524165060669,-0.594371334523968,-0.9170693518156816,0.4544598874032372,39,False,True,False,False,True,False,False,False,False,False,False,True,False
1.892524165060669,2.920929703709105,1.2397527781558477,0.6840693173821253,37,True,False,True,False,False,False,False,True,False,False,False,False,True
0.7983890791108927,-0.594371334523968,-0.9170693518156816,0.24937543983110486,41,False,True,False,False,False,False,False,False,False,False,True,False,False
-0.2957460068388834,-0.594371334523968,-0.9170693518156816,0.0034394792399718432,51,False,True,False,False,False,True,False,False,True,False,False,False,False
-1.3898810927886598,1.1632791845925685,0.1613417131700831,0.04829345531315973,43,True,False,True,False,True,False,False,False,True,False,False,False,False
-0.2957460068388834,1.1632791845925685,1.2397527781558477,0.04269000703729767,54,False,False,True,False,False,False,True,False,True,False,False,False,False
-1.3898810927886598,-0.594371334523968,-0.9170693518156816,0.08136875439831107,40,True,True,False,False,False,False,False,False,True,False,False,False,False
-0.2957460068388834,1.1632791845925685,0.1613417131700831,0.28833567909922586,36,False,False,False,True,False,False,False,False,False,False,True,False,False
-1.3898810927886598,-0.594371334523968,-0.9170693518156816,0.7293015482054891,30,True,True,False,False,False,True,False,True,False,False,False,False,True
0.7983890791108927,1.1632791845925685,0.1613417131700831,0.9232054890921885,38,False,False,True,False,False,False,False,False,False,True,False,False,True
0.7983890791108927,-0.594371334523968,-0.9170693518156816,0.28845883180858556,41,False,True,False,False,False,True,False,False,False,False,True,False,False
-0.2957460068388834,-0.594371334523968,-0.9170693518156816,0.2350545390570021,31,True,True,False,False,False,True,False,False,False,False,True,False,False
0.7983890791108927,-0.594371334523968,-0.9170693518156816,0.9326442646023926,39,True,True,True,True,False,False,False,False,False,True,False,False,True
-0.2957460068388834,-0.594371334523968,-0.9170693518156816,0.07103272343420128,27,True,True,False,False,False,True,False,False,True,False,False,False,False
-0.2957460068388834,-0.594371334523968,0.1613417131700831,0.27577410274454606,59,False,True,True,False,True,False,False,False,False,False,True,False,False
-0.2957460068388834,-0.594371334523968,-0.9170693518156816,0.28823011963406053,32,False,True,False,False,False,True,False,False,False,False,True,False,False
0.7983890791108927,-0.594371334523968,0.1613417131700831,0.5007389162561576,40,False,False,True,False,False,False,False,False,False,False,False,True,False
0.7983890791108927,-0.594371334523968,0.1613417131700831,0.5007389162561576,40,False,False,True,False,False,False,False,False,False,False,False,True,False
0.7983890791108927,1.1632791845925685,1.2397527781558477,0.26582512315270934,60,False,False,True,False,False,False,True,False,False,False,True,False,False
-0.2957460068388834,1.1632791845925685,1.2397527781558477,0.06801548205489091,45,True,False,True,False,True,False,False,False,True,False,False,False,False
1.892524165060669,-0.594371334523968,0.1613417131700831,0.7252638986629134,59,False,True,True,False,False,True,False,True,False,False,False,False,True
-0.2957460068388834,2.920929703709105,1.2397527781558477,0.4804802955665025,68,False,False,True,False,True,False,False,False,False,False,False,True,False
0.7983890791108927,-0.594371334523968,-0.9170693518156816,0.2563511611541168,40,True,True,False,False,False,False,True,False,False,False,True,False,False
-1.3898810927886598,1.1632791845925685,0.1613417131700831,0.09355207600281493,39,True,False,False,False,False,False,False,False,True,False,False,False,False
0.7983890791108927,1.1632791845925685,1.2397527781558477,0.2517065446868403,41,True,False,True,False,False,False,False,False,False,False,True,False,False
-0.2957460068388834,-0.594371334523968,-0.9170693518156816,0.76786593947924,26,True,True,False,False,False,True,False,True,False,False,False,False,True
-0.2957460068388834,-0.594371334523968,1.2397527781558477,0.03794862772695287,54,True,False,True,False,False,True,False,False,True,False,False,False,False
0.7983890791108927,2.920929703709105,1.2397527781558477,0.2760819845179451,47,True,False,True,False,False,False,False,False,False,False,True,False,False
1.892524165060669,-0.594371334523968,-0.9170693518156816,0.6792047853624208,55,False,True,True,False,False,True,False,True,False,False,False,False,True
0.7983890791108927,-0.594371334523968,-0.9170693518156816,0.4998504574243491,29,False,True,False,False,False,True,False,False,False,False,False,True,False
-0.2957460068388834,2.920929703709105,1.2397527781558477,0.2530348346235045,48,True,False,True,False,True,False,False,False,False,False,True,False,False
0.7983890791108927,-0.594371334523968,-0.9170693518156816,0.31204257565095006,29,False,True,False,False,False,True,False,False,False,False,True,False,False
0.7983890791108927,-0.594371334523968,-0.9170693518156816,0.6999648135116115,38,True,True,True,False,False,False,False,True,False,False,False,False,True
-1.3898810927886598,1.1632791845925685,0.1613417131700831,0.060555946516537645,49,False,False,True,False,True,False,False,False,True,False,False,False,False
-0.2957460068388834,-0.594371334523968,-0.9170693518156816,0.23641801548205485,43,True,True,False,False,False,True,False,False,False,False,True,False,False
0.7983890791108927,-0.594371334523968,-0.9170693518156816,0.5050668543279381,45,False,True,True,False,False,True,False,False,False,False,False,True,False
-0.2957460068388834,2.920929703709105,1.2397527781558477,0.032336382828993676,54,True,False,True,False,True,False,False,False,True,False,False,False,False
-0.2957460068388834,1.1632791845925685,0.1613417131700831,0.49744897959183676,37,True,False,True,True,False,False,False,False,False,False,False,True,False
-1.3898810927886598,-0.594371334523968,-0.9170693518156816,0.07493842364532019,56,False,True,True,False,False,False,True,False,True,False,False,False,False
-1.3898810927886598,-0.594371334523968,-0.9170693518156816,0.03150070372976779,30,False,True,False,False,False,True,False,False,True,False,False,False,False
-1.3898810927886598,1.1632791845925685,1.2397527781558477,0.0678835327234342,58,False,False,True,False,True,False,False,False,True,False,False,False,False
-0.2957460068388834,2.920929703709105,1.2397527781558477,0.482899366643209,68,True,False,True,True,False,False,False,False,False,False,False,True,False
-0.2957460068388834,1.1632791845925685,0.1613417131700831,0.4732582688247713,59,False,True,True,False,False,False,False,False,False,False,False,True,False
-0.2957460068388834,-0.594371334523968,-0.9170693518156816,0.08757037297677692,36,False,True,False,True,False,False,False,False,True,False,False,False,False
1.892524165060669,-0.594371334523968,-0.9170693518156816,0.9766185784658691,31,True,True,False,True,False,False,False,False,False,True,False,False,True
-0.2957460068388834,-0.594371334523968,-0.9170693518156816,0.2473082336382829,53,False,True,True,False,True,False,False,False,False,False,True,False,False
-1.3898810927886598,1.1632791845925685,1.2397527781558477,0.5298997185080929,44,False,False,True,False,False,True,False,False,False,False,False,True,False
1.892524165060669,-0.594371334523968,1.2397527781558477,0.9131509500351865,58,True,False,True,False,False,False,False,False,False,True,False,False,True
-0.2957460068388834,2.920929703709105,1.2397527781558477,0.32014426460239265,49,False,False,True,False,False,False,True,False,False,False,True,False,False
1.892524165060669,-0.594371334523968,-0.9170693518156816,0.7613036593947924,41,True,True,True,False,False,False,False,True,False,False,False,False,True
-1.3898810927886598,1.1632791845925685,0.1613417131700831,0.25721323011963404,38,False,False,True,False,False,False,False,False,False,False,True,False,False
-1.3898810927886598,1.1632791845925685,0.1613417131700831,0.25721323011963404,38,False,False,True,False,False,False,False,False,False,False,True,False,False
1.892524165060669,-0.594371334523968,-0.9170693518156816,0.7144000703729768,48,False,True,True,False,False,True,False,True,False,False,False,False,True
-0.2957460068388834,-0.594371334523968,-0.9170693518156816,0.2867874736101337,32,True,True,False,False,False,False,True,False,False,False,True,False,False
0.7983890791108927,-0.594371334523968,0.1613417131700831,0.7092452498240676,33,False,False,True,False,False,True,False,True,False,False,False,False,True
-0.2957460068388834,-0.594371334523968,-0.9170693518156816,0.022633708655876134,40,True,True,False,False,True,False,False,False,True,False,False,False,False
0.7983890791108927,-0.594371334523968,2.3181638431416123,0.5400510204081632,65,True,False,True,True,False,False,False,False,False,False,False,True,False
0.7983890791108927,-0.594371334523968,-0.9170693518156816,0.3138106966924701,44,True,True,False,False,False,True,False,False,False,False,True,False,False
-0.2957460068388834,1.1632791845925685,1.2397527781558477,0.08538881069669249,67,False,False,True,True,False,False,False,False,True,False,False,False,False
0.7983890791108927,-0.594371334523968,-0.9170693518156816,0.30117874736101335,28,False,False,False,False,True,False,False,False,False,False,True,False,False
1.892524165060669,1.1632791845925685,1.2397527781558477,0.9486013370865588,62,True,False,True,False,False,False,False,False,False,True,False,False,True
1.892524165060669,-0.594371334523968,0.1613417131700831,0.4972026741731175,62,True,True,True,False,False,True,False,False,False,False,False,True,False
-0.2957460068388834,-0.594371334523968,-0.9170693518156816,0.6850721323011963,31,False,True,False,False,False,True,False,True,False,False,False,False,True
0.7983890791108927,-0.594371334523968,-0.9170693518156816,0.687112948627727,38,False,True,True,True,False,False,False,True,False,False,False,False,True
-1.3898810927886598,1.1632791845925685,0.1613417131700831,0.28925052779732585,37,True,False,False,False,False,False,False,False,False,False,True,False,False
0.7983890791108927,-0.594371334523968,1.2397527781558477,0.26732934553131593,65,True,False,True,False,False,False,False,False,False,False,True,False,False
-0.2957460068388834,-0.594371334523968,-0.9170693518156816,0.09616467276565796,39,False,True,False,True,False,False,False,False,True,False,False,False,False
0.7983890791108927,-0.594371334523968,-0.9170693518156816,0.7249912033779029,37,False,True,False,False,False,False,False,True,False,False,False,False,True
-1.3898810927886598,-0.594371334523968,-0.9170693518156816,0.7077146375791696,29,True,False,True,False,False,False,False,True,False,False,False,False,True
-0.2957460068388834,-0.594371334523968,-0.9170693518156816,0.05736277269528503,49,True,True,False,False,False,False,True,False,True,False,False,False,False
-1.3898810927886598,-0.594371334523968,-0.9170693518156816,0.5066062631949332,28,False,False,False,False,True,False,False,False,False,False,False,True,False
0.7983890791108927,-0.594371334523968,-0.9170693518156816,0.750994018296974,39,True,True,True,True,False,False,False,True,False,False,False,False,True
-0.2957460068388834,2.920929703709105,1.2397527781558477,0.22986453201970444,57,False,False,True,False,False,False,True,False,False,False,True,False,False
1.892524165060669,1.1632791845925685,1.2397527781558477,0.9458743842364531,42,False,False,True,False,False,False,False,False,False,True,False,False,True
0.7983890791108927,-0.594371334523968,-0.9170693518156816,0.9643648838845883,52,True,True,True,True,False,False,False,False,False,True,False,False,True
0.7983890791108927,-0.594371334523968,-0.9170693518156816,0.9725721323011963,52,False,True,True,True,False,False,False,False,False,True,False,False,True
-0.2957460068388834,-0.594371334523968,-0.9170693518156816,0.28443877551020413,34,False,True,False,False,True,False,False,False,False,False,True,False,False
-0.2957460068388834,-0.594371334523968,-0.9170693518156816,0.7728272343420126,32,True,True,False,False,False,False,False,True,False,False,False,False,True
-0.2957460068388834,1.1632791845925685,1.2397527781558477,0.4906667839549613,63,False,False,True,False,False,True,False,False,False,False,False,True,False
0.7983890791108927,-0.594371334523968,1.2397527781558477,0.48547677691766367,45,False,False,True,False,False,False,False,False,False,False,False,True,False
0.7983890791108927,-0.594371334523968,0.1613417131700831,0.7166871921182266,59,False,True,True,False,False,False,False,True,False,False,False,False,True
-0.2957460068388834,-0.594371334523968,-0.9170693518156816,0.23188775510204082,40,True,True,False,False,False,False,False,False,False,False,True,False,False
0.7983890791108927,1.1632791845925685,1.2397527781558477,0.48670830401125964,35,True,False,True,True,False,False,False,False,False,False,False,True,False
-1.3898810927886598,-0.594371334523968,0.1613417131700831,0.08675228712174524,41,False,False,False,False,False,False,True,False,True,False,False,False,False
-0.2957460068388834,-0.594371334523968,-0.9170693518156816,0.46770760028149194,28,False,True,False,False,False,True,False,False,False,False,False,True,False
1.892524165060669,-0.594371334523968,-0.9170693518156816,0.6811576354679802,42,True,False,True,False,False,False,False,True,False,False,False,False,True
-0.2957460068388834,1.1632791845925685,1.2397527781558477,0.3242258972554539,50,True,False,True,False,True,False,False,False,False,False,True,False,False
-0.2957460068388834,-0.594371334523968,-0.9170693518156816,0.0806826178747361,43,True,True,False,False,False,True,False,False,True,False,False,False,False
0.7983890791108927,1.1632791845925685,1.2397527781558477,0.24284834623504573,49,False,False,True,False,False,True,False,False,False,False,True,False,False
-0.2957460068388834,-0.594371334523968,-0.9170693518156816,0.7104152005629838,34,False,True,False,False,False,False,False,True,False,False,False,False,True
0.7983890791108927,-0.594371334523968,1.2397527781558477,0.7118666432090077,53,False,False,True,False,False,True,False,True,False,False,False,False,True
0.7983890791108927,1.1632791845925685,0.1613417131700831,0.7464197748064743,47,True,False,True,False,False,True,False,True,False,False,False,False,True
-0.2957460068388834,-0.594371334523968,-0.9170693518156816,0.7666695988740324,33,True,True,False,True,False,False,False,True,False,False,False,False,True
-1.3898810927886598,1.1632791845925685,1.2397527781558477,0.047580928923293436,56,True,False,True,False,False,True,False,False,True,False,False,False,False
0.7983890791108927,-0.594371334523968,2.3181638431416123,0.7404644616467276,65,True,False,True,True,False,False,False,True,False,False,False,False,True
0.7983890791108927,-0.594371334523968,-0.9170693518156816,0.7587086558761436,38,False,True,True,False,False,True,False,True,False,False,False,False,True
-1.3898810927886598,1.1632791845925685,0.1613417131700831,0.042434904996481365,66,False,True,True,True,False,False,False,False,True,False,False,False,False
0.7983890791108927,-0.594371334523968,-0.9170693518156816,0.5005629838142154,29,True,True,False,False,False,True,False,False,False,False,False,True,False
-0.2957460068388834,-0.594371334523968,-0.9170693518156816,0.5471323011963406,44,True,True,True,False,True,False,False,False,False,False,False,True,False
-0.2957460068388834,-0.594371334523968,-0.9170693518156816,0.48686664320900774,36,True,True,False,True,False,False,False,False,False,False,False,True,False
-0.2957460068388834,-0.594371334523968,1.2397527781558477,0.2787649542575651,49,False,False,True,False,False,True,False,False,False,False,True,False,False
0.7983890791108927,-0.594371334523968,-0.9170693518156816,0.2696780436312456,45,True,True,False,False,False,False,False,False,False,False,True,False,False
0.7983890791108927,-0.594371334523968,-0.9170693518156816,0.9369106263194934,46,False,False,True,True,False,False,False,False,False,True,False,False,True
0.7983890791108927,-0.594371334523968,1.2397527781558477,0.23919774806474312,55,True,False,True,False,False,False,True,False,False,False,True,False,False
-0.2957460068388834,-0.594371334523968,1.2397527781558477,0.007881773399014774,45,True,False,True,False,False,True,False,False,True,False,False,False,False
-0.2957460068388834,-0.594371334523968,-0.9170693518156816,0.02175404644616466,31,True,True,False,False,False,False,False,False,True,False,False,False,False
-0.2957460068388834,-0.594371334523968,-0.9170693518156816,0.2754750175932442,40,True,True,False,False,True,False,False,False,False,False,True,False,False
-0.2957460068388834,1.1632791845925685,1.2397527781558477,0.06319493314567207,52,True,False,True,False,False,False,False,False,True,False,False,False,False
1.892524165060669,-0.594371334523968,-0.9170693518156816,0.7085503166783955,40,False,False,True,False,False,False,False,True,False,False,False,False,True
-0.2957460068388834,1.1632791845925685,1.2397527781558477,0.9099401829697397,34,False,False,True,True,False,False,False,False,False,True,False,False,True
0.7983890791108927,1.1632791845925685,0.1613417131700831,0.2600721323011963,61,False,True,True,False,True,False,False,False,False,False,True,False,False
-0.2957460068388834,-0.594371334523968,-0.9170693518156816,0.22409394792399714,30,False,True,False,False,True,False,False,False,False,False,True,False,False
0.7983890791108927,1.1632791845925685,0.1613417131700831,0.2820021111893033,40,True,False,True,False,False,True,False,False,False,False,True,False,False
-1.3898810927886598,1.1632791845925685,0.1613417131700831,0.4984166080225193,63,False,True,True,False,False,True,False,False,False,False,False,True,False
0.7983890791108927,-0.594371334523968,-0.9170693518156816,0.9726073187895848,30,True,True,False,False,False,False,False,False,False,True,False,False,True
1.892524165060669,-0.594371334523968,-0.9170693518156816,0.6950035186488388,38,False,False,True,False,False,False,False,True,False,False,False,False,True
-0.2957460068388834,-0.594371334523968,-0.9170693518156816,0.29537297677691765,41,False,True,False,False,False,True,False,False,False,False,True,False,False
-0.2957460068388834,-0.594371334523968,-0.9170693518156816,0.2533866995073891,46,True,True,False,False,False,True,False,False,False,False,True,False,False
1.892524165060669,-0.594371334523968,1.2397527781558477,0.6836294862772695,58,False,False,True,False,False,False,False,True,False,False,False,False,True
1.892524165060669,1.1632791845925685,1.2397527781558477,0.7335327234342013,45,False,False,True,False,False,True,False,True,False,False,False,False,True
0.7983890791108927,-0.594371334523968,-0.9170693518156816,0.4562368050668544,29,False,True,False,False,True,False,False,False,False,False,False,True,False
0.7983890791108927,-0.594371334523968,0.1613417131700831,0.5002902885292048,48,False,False,True,False,False,True,False,False,False,False,False,True,False
-0.2957460068388834,-0.594371334523968,-0.9170693518156816,0.9173469387755101,47,False,True,True,True,False,False,False,False,False,True,False,False,True
-1.3898810927886598,-0.594371334523968,-0.9170693518156816,0.09810872624912034,29,True,True,False,False,False,True,False,False,True,False,False,False,False
1.892524165060669,-0.594371334523968,-0.9170693518156816,0.4892505277973258,48,False,True,True,False,False,True,False,False,False,False,False,True,False
-1.3898810927886598,2.920929703709105,1.2397527781558477,0.08554714989444054,54,False,False,True,False,True,False,False,False,True,False,False,False,False
-0.2957460068388834,-0.594371334523968,-0.9170693518156816,0.2834271639690359,49,True,True,True,False,True,False,False,False,False,False,True,False,False
0.7983890791108927,1.1632791845925685,0.1613417131700831,0.3173645320197045,51,True,False,True,False,False,False,True,False,False,False,True,False,False
-1.3898810927886598,-0.594371334523968,-0.9170693518156816,0.2858726249120338,25,True,False,False,False,True,False,False,False,False,False,True,False,False
0.7983890791108927,-0.594371334523968,-0.9170693518156816,0.6948803659394792,32,True,True,False,False,False,False,False,True,False,False,False,False,True
-1.3898810927886598,-0.594371334523968,1.2397527781558477,0.0620953553835327,53,True,False,True,False,True,False,False,False,True,False,False,False,False
0.7983890791108927,-0.594371334523968,-0.9170693518156816,0.22746305418719212,27,False,False,False,False,True,False,False,False,False,False,True,False,False
1.892524165060669,1.1632791845925685,1.2397527781558477,0.46947572132301196,60,True,False,True,False,False,True,False,False,False,False,False,True,False
-0.2957460068388834,-0.594371334523968,-0.9170693518156816,0.06869282195636875,25,True,True,False,False,False,False,True,False,True,False,False,False,False
-0.2957460068388834,1.1632791845925685,0.1613417131700831,0.04116819141449682,43,True,False,True,False,False,True,False,False,True,False,False,False,False
-0.2957460068388834,1.1632791845925685,0.1613417131700831,0.2636259676284307,59,True,True,True,False,False,True,False,False,False,False,True,False,False
-1.3898810927886598,-0.594371334523968,-0.9170693518156816,0.07679451090781139,52,False,True,False,False,False,True,False,False,True,False,False,False,False
0.7983890791108927,1.1632791845925685,1.2397527781558477,0.27882653061224494,49,True,False,True,False,True,False,False,False,False,False,True,False,False
0.7983890791108927,-0.594371334523968,-0.9170693518156816,0.942338142153413,36,True,True,True,True,False,False,False,False,False,True,False,False,True
-0.2957460068388834,1.1632791845925685,1.2397527781558477,0.24302427867698803,51,True,False,True,False,True,False,False,False,False,False,True,False,False
-1.3898810927886598,1.1632791845925685,1.2397527781558477,0.47954785362420826,63,False,False,True,False,False,False,False,False,False,False,False,True,False
0.7983890791108927,-0.594371334523968,0.1613417131700831,0.5078465869106263,42,True,False,True,False,False,False,False,False,False,False,False,True,False
-1.3898810927886598,-0.594371334523968,-0.9170693518156816,0.4600105559465165,43,True,True,True,False,False,True,False,False,False,False,False,True,False
-0.2957460068388834,1.1632791845925685,0.1613417131700831,0.2517857142857143,52,False,False,True,False,False,True,False,False,False,False,True,False,False
-0.2957460068388834,-0.594371334523968,1.2397527781558477,0.5421885995777621,46,False,False,True,True,False,False,False,False,False,False,False,True,False
-1.3898810927886598,-0.594371334523968,-0.9170693518156816,0.01216572836030963,30,False,True,False,False,True,False,False,False,True,False,False,False,False
-1.3898810927886598,-0.594371334523968,1.2397527781558477,0.23922413793103445,52,True,False,True,False,False,False,False,False,False,False,True,False,False
0.7983890791108927,-0.594371334523968,1.2397527781558477,0.5099841660802252,49,True,False,True,False,False,True,False,False,False,False,False,True,False
0.7983890791108927,1.1632791845925685,1.2397527781558477,0.5090077410274455,45,False,False,True,False,False,True,False,False,False,False,False,True,False
-0.2957460068388834,1.1632791845925685,0.1613417131700831,0.2530436312456017,62,False,True,True,False,False,False,False,False,False,False,True,False,False
0.7983890791108927,-0.594371334523968,-0.9170693518156816,0.9474049964813512,39,False,True,True,True,False,False,False,False,False,True,False,False,True
0.7983890791108927,-0.594371334523968,-0.9170693518156816,0.3073187895847994,26,True,True,False,False,False,False,True,False,False,False,True,False,False
-0.2957460068388834,1.1632791845925685,1.2397527781558477,0.2620073891625616,48,False,False,True,False,False,True,False,False,False,False,True,False,False
-0.2957460068388834,-0.594371334523968,1.2397527781558477,0.5248328641801548,45,True,False,True,False,False,True,False,False,False,False,False,True,False
0.7983890791108927,-0.594371334523968,-0.9170693518156816,0.9111365235749472,37,True,True,True,False,False,False,False,False,False,True,False,False,True
0.7983890791108927,-0.594371334523968,-0.9170693518156816,0.708814215341309,37,False,True,False,False,False,False,False,True,False,False,False,False,True
0.7983890791108927,-0.594371334523968,-0.9170693518156816,0.46170830401125973,29,False,True,False,False,False,True,False,False,False,False,False,True,False
1.892524165060669,-0.594371334523968,-0.9170693518156816,0.6975633356790992,37,False,False,True,True,False,False,False,True,False,False,False,False,True
0.7983890791108927,-0.594371334523968,-0.9170693518156816,0.5081544686840254,32,False,True,False,False,False,True,False,False,False,False,False,True,False
-0.2957460068388834,1.1632791845925685,1.2397527781558477,0.3162913441238564,61,True,False,True,False,True,False,False,False,False,False,True,False,False
-1.3898810927886598,-0.594371334523968,-0.9170693518156816,0.5036242083040112,54,False,True,True,False,True,False,False,False,False,False,False,True,False
-0.2957460068388834,-0.594371334523968,-0.9170693518156816,0.5095531315974666,30,True,True,False,False,False,True,False,False,False,False,False,True,False
0.7983890791108927,-0.594371334523968,-0.9170693518156816,0.2790816326530612,31,False,False,False,False,False,False,False,False,False,False,True,False,False
1.892524165060669,1.1632791845925685,1.2397527781558477,0.7379046446164673,44,False,False,True,True,False,False,False,True,False,False,False,False,True
-0.2957460068388834,1.1632791845925685,1.2397527781558477,0.021384588318085845,45,True,False,True,False,False,True,False,False,True,False,False,False,False
-0.2957460068388834,-0.594371334523968,-0.9170693518156816,0.25029908515130184,52,False,True,True,False,True,False,False,False,False,False,True,False,False
-1.3898810927886598,-0.594371334523968,1.2397527781558477,0.25053659394792394,58,True,False,True,False,False,False,True,False,False,False,True,False,False
